GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 12:00 a.m. to 4:59 a.m.,Margin of Error; Total: - 12:00 a.m. to 4:59 a.m.,Estimate; Total: - 5:00 a.m. to 5:29 a.m.,Margin of Error; Total: - 5:00 a.m. to 5:29 a.m.,Estimate; Total: - 5:30 a.m. to 5:59 a.m.,Margin of Error; Total: - 5:30 a.m. to 5:59 a.m.,Estimate; Total: - 6:00 a.m. to 6:29 a.m.,Margin of Error; Total: - 6:00 a.m. to 6:29 a.m.,Estimate; Total: - 6:30 a.m. to 6:59 a.m.,Margin of Error; Total: - 6:30 a.m. to 6:59 a.m.,Estimate; Total: - 7:00 a.m. to 7:29 a.m.,Margin of Error; Total: - 7:00 a.m. to 7:29 a.m.,Estimate; Total: - 7:30 a.m. to 7:59 a.m.,Margin of Error; Total: - 7:30 a.m. to 7:59 a.m.,Estimate; Total: - 8:00 a.m. to 8:29 a.m.,Margin of Error; Total: - 8:00 a.m. to 8:29 a.m.,Estimate; Total: - 8:30 a.m. to 8:59 a.m.,Margin of Error; Total: - 8:30 a.m. to 8:59 a.m.,Estimate; Total: - 9:00 a.m. to 9:59 a.m.,Margin of Error; Total: - 9:00 a.m. to 9:59 a.m.,Estimate; Total: - 10:00 a.m. to 10:59 a.m.,Margin of Error; Total: - 10:00 a.m. to 10:59 a.m.,Estimate; Total: - 11:00 a.m. to 11:59 a.m.,Margin of Error; Total: - 11:00 a.m. to 11:59 a.m.,Estimate; Total: - 12:00 p.m. to 3:59 p.m.,Margin of Error; Total: - 12:00 p.m. to 3:59 p.m.,Estimate; Total: - 4:00 p.m. to 11:59 p.m.,Margin of Error; Total: - 4:00 p.m. to 11:59 p.m.
310M100US29380,29380,"Lake City, FL Micro Area",22617,880,1184,307,524,227,1517,340,2171,388,2550,383,3352,454,3610,495,1679,321,1020,228,1054,272,306,169,334,160,1868,314,1448,368
310M100US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",65651,1826,4583,649,3373,525,3967,493,4267,524,6531,652,7047,623,9580,723,5412,569,2728,391,3396,449,2181,452,760,172,6017,665,5809,628
310M100US29460,29460,"Lakeland-Winter Haven, FL Metro Area",227694,2600,11404,815,8922,767,10797,694,21795,1402,22764,1130,38149,1563,34876,1077,19930,1218,8720,698,10707,717,5697,673,2268,383,15968,1057,15697,947
310M100US29500,29500,"Lamesa, TX Micro Area",4645,329,127,76,289,133,345,123,257,111,528,188,519,146,936,204,574,149,266,97,179,75,99,63,13,17,111,68,402,131
310M100US29540,29540,"Lancaster, PA Metro Area",235654,1994,11929,767,9430,797,14795,803,24027,1013,28188,1097,32908,1201,30302,1135,19928,866,10568,750,9043,661,5144,492,2852,326,18123,976,18417,971
310M100US29580,29580,"Lancaster, SC Micro Area",28884,813,1068,256,1449,309,1368,316,2755,406,2772,374,4528,539,4075,508,2792,427,1313,280,1569,361,724,266,132,65,2419,435,1920,337
310M100US29620,29620,"Lansing-East Lansing, MI Metro Area",204787,1904,6541,492,5464,464,8994,598,13192,588,17583,873,27859,1089,32289,1091,21571,956,13279,658,12014,566,7122,563,3070,368,17856,953,17953,834
310M100US29660,29660,"Laramie, WY Micro Area",18123,641,407,128,382,152,581,168,1089,308,1708,348,2232,289,4009,472,1739,251,911,228,1268,287,596,194,347,173,1447,328,1407,302
310M100US29700,29700,"Laredo, TX Metro Area",90861,1514,3417,527,2177,390,2159,422,3953,498,5838,598,14502,896,15242,976,11859,833,7344,697,7968,750,3089,479,1180,252,6173,688,5960,573
310M100US29740,29740,"Las Cruces, NM Metro Area",82379,1365,2591,425,2875,426,3615,505,6636,594,7156,741,11724,721,14737,884,10773,877,3570,537,4660,518,2031,390,1021,264,5680,644,5310,606
310M100US29780,29780,"Las Vegas, NM Micro Area",10259,607,125,73,177,77,551,206,838,242,1031,333,1780,285,2399,386,1108,256,343,138,594,275,95,65,119,64,695,220,404,163
310M100US29820,29820,"Las Vegas-Paradise, NV Metro Area",863545,4043,62076,2182,38478,1533,39772,1551,72476,2007,67973,2073,100600,2206,81993,2468,79366,2695,37211,1660,54547,1805,28053,1447,16954,1041,88645,2736,95401,2411
310M100US29860,29860,"Laurel, MS Micro Area",32303,818,2254,362,2107,375,2616,421,3265,464,4517,497,5193,535,4255,428,1661,321,527,173,1045,278,581,226,145,88,2030,368,2107,325
310M100US29900,29900,"Laurinburg, NC Micro Area",11089,581,283,101,257,107,414,171,1122,268,1316,253,2156,292,1724,267,1210,227,316,107,396,140,228,102,57,45,842,189,768,168
310M100US29940,29940,"Lawrence, KS Metro Area",57133,1079,1558,341,1003,293,1822,313,2772,418,4528,427,7701,590,8929,589,6368,537,3118,421,3954,564,2353,330,1098,233,6523,661,5406,571
310M100US29980,29980,"Lawrenceburg, TN Micro Area",16105,505,1128,224,822,173,1107,220,2280,289,2397,316,2422,289,1860,319,889,178,364,141,482,123,312,112,203,121,1051,205,788,183
310M100US30020,30020,"Lawton, OK Metro Area",53621,966,3609,508,3636,375,3347,458,4735,414,5242,468,7672,577,6889,613,4493,433,2531,364,2494,360,1071,222,532,145,3311,337,4059,414
310M100US30060,30060,"Lebanon, MO Micro Area",14731,489,1178,199,1162,266,1540,290,1124,224,1580,279,1724,323,2135,317,920,218,452,140,434,135,297,125,119,61,1340,264,726,149
310M100US30100,30100,"Lebanon, NH-VT Micro Area",82002,1076,2811,267,2155,283,3889,424,7189,466,10857,615,13758,728,11734,669,8784,545,3657,364,4452,394,1792,280,811,154,5801,485,4312,436
310M100US30140,30140,"Lebanon, PA Metro Area",61173,829,3631,425,2890,365,3806,355,5142,441,7563,542,8294,609,7309,506,4699,446,2877,331,2264,292,1315,226,832,217,5551,536,5000,474
310M100US30220,30220,"Levelland, TX Micro Area",9883,393,343,117,175,79,505,174,846,167,966,191,1605,232,1938,282,918,201,353,126,574,153,285,112,159,79,477,150,739,175
310M100US30260,30260,"Lewisburg, PA Micro Area",15764,698,785,171,529,129,871,197,1474,209,1624,239,2197,283,2474,303,1380,251,631,171,712,192,344,93,148,89,1219,218,1376,269
310M100US30280,30280,"Lewisburg, TN Micro Area",12731,501,595,143,682,175,923,216,1799,283,1595,236,1859,299,1288,231,835,206,213,86,467,167,181,103,56,40,1141,240,1097,249
310M100US30300,30300,"Lewiston, ID-WA Metro Area",26156,499,1821,249,963,195,1396,262,2008,283,2590,291,3155,335,4216,346,2454,317,1567,275,1223,217,563,164,533,169,1810,263,1857,293
310M100US30340,30340,"Lewiston-Auburn, ME Metro Area",49712,808,2760,332,2406,305,3163,392,4554,414,5402,441,7885,603,6371,472,4349,476,1811,267,2134,285,1001,195,504,142,4073,372,3299,478
310M100US30380,30380,"Lewistown, PA Micro Area",18380,505,909,131,1015,184,1455,234,1835,255,2383,314,2074,231,2274,285,1192,195,452,111,737,130,362,110,135,67,1888,262,1669,240
310M100US30420,30420,"Lexington, NE Micro Area",12251,314,511,128,673,180,609,140,1175,191,1217,193,1550,190,2037,235,1099,169,385,94,228,80,113,54,149,70,1437,213,1068,193
310M100US30460,30460,"Lexington-Fayette, KY Metro Area",223360,2002,5341,533,4751,426,7495,622,14657,827,23507,1129,35259,1381,33126,1298,24326,1167,13130,847,14796,857,7226,572,3699,437,15697,923,20350,954
310M100US30500,30500,"Lexington Park, MD Micro Area",51771,837,3014,364,2629,378,3717,547,6540,561,7239,574,8941,843,5457,546,4247,484,2055,442,1862,299,574,166,432,171,2765,484,2299,366
310M100US30580,30580,"Liberal, KS Micro Area",9904,364,526,156,569,137,532,157,886,205,1010,234,1146,196,1224,230,767,179,332,130,477,158,164,79,52,47,1192,229,1027,223
310M100US30620,30620,"Lima, OH Metro Area",44729,1029,2076,287,1357,249,2381,295,3213,316,5734,482,5158,430,6214,478,3449,398,1917,307,1782,222,777,177,372,127,5258,417,5041,503
310M100US30660,30660,"Lincoln, IL Micro Area",10967,1114,346,92,223,87,564,138,990,191,1279,241,1735,310,1887,232,821,170,505,138,513,165,213,112,198,113,839,172,854,215
310M100US30700,30700,"Lincoln, NE Metro Area",155595,1520,4805,508,3324,417,5837,544,10548,673,16632,977,23279,959,28723,1092,14463,770,7750,605,7754,619,3852,427,2146,348,13946,847,12536,771
310M100US30740,30740,"Lincolnton, NC Micro Area",33551,977,1271,269,1355,234,2230,375,4014,464,4049,512,6253,575,3795,374,2339,425,1430,306,1238,284,758,196,385,167,2149,334,2285,300
310M100US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",318607,2386,10992,698,8956,684,14272,869,31234,1262,38521,1483,60056,1809,45986,1517,31103,1342,13463,754,14691,937,7411,665,3147,457,17357,993,21418,1164
310M100US30820,30820,"Lock Haven, PA Micro Area",16023,486,1055,181,887,166,996,162,1823,216,1997,199,1883,197,2022,196,952,146,471,102,481,100,405,105,275,89,1234,196,1542,207
310M100US30860,30860,"Logan, UT-ID Metro Area",54554,898,2639,327,1855,348,2700,290,3278,355,4247,362,5129,504,7767,545,5728,452,3909,391,4453,457,1508,224,936,201,5407,508,4998,511
310M100US30900,30900,"Logansport, IN Micro Area",16700,484,991,164,871,180,1298,247,1445,225,1856,264,1997,243,2165,237,1022,252,385,101,508,119,397,137,85,53,2053,338,1627,192
310M100US30940,30940,"London, KY Micro Area",21226,779,846,167,515,140,1021,207,1468,244,2074,323,3088,421,3422,390,2210,340,972,239,1145,238,551,150,143,71,2111,295,1660,272
310M100US30980,30980,"Longview, TX Metro Area",88672,1478,5690,500,3684,455,5528,542,7966,616,9320,762,14307,796,13290,787,7573,551,3449,408,3618,400,2311,345,782,243,4912,479,6242,501
310M100US31020,31020,"Longview, WA Metro Area",37948,926,2933,368,2054,290,2098,316,3238,397,4057,496,4058,501,4776,476,3507,388,1891,321,1707,287,1211,270,592,185,2690,357,3136,405
310M100US31060,31060,"Los Alamos, NM Micro Area",8586,304,30,29,141,68,112,63,594,145,1014,217,1582,211,1883,293,1448,262,576,138,476,130,150,78,27,22,330,123,223,94
310M100US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",5523693,10784,263282,3545,225873,3361,245853,4104,485079,5462,452797,5210,789689,6819,576031,4718,688095,6016,340490,4057,486984,5198,211956,3462,88416,1940,357187,4520,311961,4692
310M100US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",573279,2992,21800,1027,19153,1204,27451,1328,47242,1397,56846,1640,83309,2049,74726,1677,60333,1706,32441,1189,32105,1073,14418,847,7298,559,46381,1436,49776,1615
310M100US31180,31180,"Lubbock, TX Metro Area",130437,1839,3730,460,1777,289,4768,530,6490,571,10237,771,18801,1068,27616,1297,15304,1022,6766,576,8132,642,3801,497,1873,318,8943,728,12199,785
310M100US31260,31260,"Lufkin, TX Micro Area",34230,846,1404,262,1769,356,1679,316,2012,286,3445,396,5982,627,6532,587,2086,305,1124,267,1267,288,552,185,271,134,2621,352,3486,490
310M100US31300,31300,"Lumberton, NC Micro Area",46272,1175,2159,352,1501,315,1840,255,3713,421,4366,456,9985,700,5642,538,5327,531,1716,322,1904,329,616,167,391,141,3608,506,3504,469
310M100US31340,31340,"Lynchburg, VA Metro Area",110131,1638,3791,407,3000,379,4793,520,9925,649,11738,742,16260,846,15494,776,11290,839,5682,505,5908,575,2538,360,993,263,8959,619,9760,824
310M100US31380,31380,"Macomb, IL Micro Area",13953,586,528,125,276,97,620,127,915,178,1479,252,1519,221,2431,291,1171,215,705,153,890,214,375,119,288,100,1308,284,1448,264
310M100US31420,31420,"Macon, GA Metro Area",90342,1451,2761,433,2660,435,3901,402,7673,699,8081,610,12639,886,15497,923,9752,802,5039,531,5564,644,2027,302,1410,297,6656,513,6682,588
310M100US31460,31460,"Madera-Chowchilla, CA Metro Area",39895,1247,3369,465,2461,500,2768,382,4581,594,3639,449,5935,642,5544,558,3327,365,991,217,1822,296,857,227,363,121,2184,392,2054,297
310M100US31500,31500,"Madison, IN Micro Area",13672,493,627,177,512,157,1306,250,1044,204,1488,262,1499,246,1942,307,870,185,456,154,449,142,359,156,298,140,1454,262,1368,266
310M100US31540,31540,"Madison, WI Metro Area",299816,2059,9208,627,7483,578,13442,782,23034,1139,31287,1115,47114,1421,48173,1459,30729,1194,17639,934,17595,831,7840,646,4551,570,22029,1096,19692,1009
310M100US31580,31580,"Madisonville, KY Micro Area",19104,453,1337,202,695,138,1191,244,1497,222,2274,263,2505,236,2359,304,1253,230,598,154,723,169,159,76,241,118,2146,258,2126,248
310M100US31620,31620,"Magnolia, AR Micro Area",9020,411,656,173,325,151,451,171,450,133,998,194,1070,235,2008,279,1097,187,226,104,220,85,308,150,21,27,732,162,458,142
310M100US31660,31660,"Malone, NY Micro Area",18969,599,678,137,496,95,1459,172,1434,194,1942,263,3207,320,2836,310,1639,233,941,169,571,126,431,137,227,96,1625,216,1483,240
310M100US31700,31700,"Manchester-Nashua, NH Metro Area",198272,1493,7483,656,6773,629,10155,653,17240,943,23731,1155,29706,1150,27547,1165,22652,985,11269,767,10294,750,4575,495,1934,292,13553,820,11360,691
310M100US31740,31740,"Manhattan, KS Metro Area",61024,1078,2148,305,2567,377,3757,391,4832,502,6725,586,9236,616,10502,732,4892,412,2349,311,2178,295,993,223,779,219,3370,452,6696,686
310M100US31820,31820,"Manitowoc, WI Micro Area",39325,624,3523,279,2351,256,3658,361,3279,302,4507,306,4261,347,4196,319,2296,271,1168,207,1026,169,534,129,496,133,4614,368,3416,295
310M100US31860,31860,"Mankato-North Mankato, MN Metro Area",50921,698,1354,207,1143,196,2634,320,3018,288,5373,402,6445,408,9814,538,4127,367,2130,251,2364,279,1607,282,817,192,5134,377,4961,491
310M100US31900,31900,"Mansfield, OH Metro Area",50546,968,2735,398,1998,269,3100,363,3385,398,5509,476,6478,498,6790,561,3905,357,2520,332,2170,320,1244,232,729,197,5185,541,4798,500
310M100US31920,31920,"Marble Falls, TX Micro Area",16496,627,672,223,848,215,511,172,1902,330,1381,296,3307,392,1995,310,1661,281,711,190,1003,260,393,179,212,137,687,174,1213,295
310M100US31940,31940,"Marinette, WI-MI Micro Area",27674,505,2480,239,1627,207,2503,231,2488,250,2810,252,2674,246,3309,269,1700,179,943,153,719,116,572,127,286,80,2560,284,3003,273
310M100US31980,31980,"Marion, IN Micro Area",26616,675,1818,295,692,141,1706,239,1660,227,3003,338,2520,275,4033,383,1963,246,1120,297,1370,213,770,228,306,96,2545,306,3110,316
310M100US32020,32020,"Marion, OH Micro Area",25939,821,1053,206,1277,267,1471,271,2518,309,3109,371,2394,307,3291,359,2199,377,986,171,1127,187,627,170,258,102,2726,321,2903,337
310M100US32060,32060,"Marion-Herrin, IL Micro Area",27463,585,1183,300,779,213,1142,222,1948,294,2781,346,3866,334,5768,479,2738,339,830,166,1360,222,685,168,279,138,2190,281,1914,252
310M100US32100,32100,"Marquette, MI Micro Area",29389,735,1083,216,1078,184,1559,236,1849,217,2876,280,3425,285,4294,335,2750,324,1675,258,1882,267,970,164,318,95,3161,262,2469,344
310M100US32140,32140,"Marshall, MN Micro Area",12969,339,435,146,370,98,484,109,803,134,1548,203,2128,248,3038,273,956,191,463,153,295,117,225,81,178,100,1117,205,929,186
310M100US32180,32180,"Marshall, MO Micro Area",9718,345,843,162,462,113,496,144,694,142,1008,163,1379,187,1275,176,812,129,157,52,246,74,129,49,211,101,1250,208,756,129
310M100US32220,32220,"Marshall, TX Micro Area",27489,852,1866,326,1681,347,1389,280,2415,345,2959,397,4708,498,4029,458,1436,287,786,189,1371,242,702,207,251,120,1722,301,2174,406
310M100US32260,32260,"Marshalltown, IA Micro Area",18102,514,933,160,707,178,877,192,1487,219,1958,211,2440,294,2901,328,1191,224,456,117,756,162,167,64,190,74,2832,329,1207,227
310M100US32270,32270,"Marshfield-Wisconsin Rapids, WI Micro Area",34639,514,1644,194,1432,242,2280,234,3249,296,4563,352,5140,351,5078,363,2114,294,951,152,1100,177,715,186,272,84,3392,393,2709,244
310M100US32280,32280,"Martin, TN Micro Area",14167,597,406,127,412,106,1066,216,1745,291,1799,244,2067,292,2109,326,1147,238,362,142,592,163,321,119,148,73,1234,211,759,188
310M100US32300,32300,"Martinsville, VA Micro Area",25859,877,824,167,887,188,1406,231,2565,308,3913,504,3053,400,3869,376,2153,291,1135,260,1096,229,371,116,232,96,2098,340,2257,331
310M100US32340,32340,"Maryville, MO Micro Area",10779,533,314,86,251,98,527,121,981,141,1128,184,1366,229,1598,200,551,114,405,139,495,166,346,157,310,136,1000,185,1507,348
310M100US32380,32380,"Mason City, IA Micro Area",25462,502,1340,221,686,173,1784,265,2011,266,3325,361,3176,356,4200,355,2146,313,809,182,1042,225,472,119,342,116,1986,180,2143,264
310M100US32420,32420,"Mayagüez, PR Metro Area",26645,904,991,248,569,155,994,184,2303,337,2662,357,7461,634,2786,378,2253,287,819,200,1041,229,561,158,525,155,2005,309,1675,240
310M100US32460,32460,"Mayfield, KY Micro Area",13933,596,641,182,430,100,584,157,1454,237,2165,267,2445,284,1808,281,817,173,441,120,493,151,243,100,170,86,1053,191,1189,264
310M100US32500,32500,"Maysville, KY Micro Area",11556,588,593,174,460,144,607,137,1043,195,1184,199,1780,250,1351,194,1256,237,426,124,532,177,316,117,223,100,629,154,1156,252
310M100US32540,32540,"McAlester, OK Micro Area",17386,449,927,189,846,184,1473,217,1775,262,1503,204,2148,229,3111,322,1722,231,685,176,636,128,282,86,269,102,904,156,1105,182
310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",263532,2999,8770,767,5893,609,8270,744,16087,1131,23909,1305,48516,1948,42432,1805,33572,1469,12283,970,17427,1047,8181,764,3547,571,17427,1104,17218,1312
310M100US32620,32620,"McComb, MS Micro Area",19031,716,1819,324,595,170,647,179,1754,254,2750,443,2953,428,2456,424,1047,243,474,202,768,208,396,134,148,86,1736,361,1488,310
310M100US32660,32660,"McMinnville, TN Micro Area",14876,556,1176,237,989,214,941,215,1722,320,2137,349,2244,280,1435,223,872,243,383,104,566,176,119,70,95,61,974,228,1223,246
310M100US32700,32700,"McPherson, KS Micro Area",14056,426,512,124,485,143,753,127,1064,211,1486,201,1982,218,2846,347,1269,229,591,137,649,136,224,78,128,52,774,198,1293,280
310M100US32740,32740,"Meadville, PA Micro Area",35346,752,1780,223,1423,194,2191,206,2823,253,3972,354,4950,370,4977,380,3126,382,1480,209,1369,163,1157,230,615,143,2904,320,2579,226
310M100US32780,32780,"Medford, OR Metro Area",78100,1412,3665,424,2195,389,3790,513,5382,545,7318,555,10235,739,12576,774,7611,662,4028,422,5644,619,2932,407,1475,253,6454,685,4795,474
310M100US32820,32820,"Memphis, TN-MS-AR Metro Area",562500,3475,22702,1008,19052,1060,22659,1155,52702,1954,60534,1559,90345,2316,70661,2030,56926,1799,24976,1150,30166,1480,14730,924,6860,648,42192,1653,47995,1717
310M100US32860,32860,"Menomonie, WI Micro Area",20700,462,1223,133,1203,164,1298,185,1950,228,2054,198,2458,245,2666,270,1297,166,516,110,778,169,641,148,278,101,2659,312,1679,222
310M100US32900,32900,"Merced, CA Metro Area",87842,1646,8421,681,6171,574,5222,612,7940,637,8130,720,9807,848,12303,709,5926,562,3325,441,3970,470,2400,355,1456,314,6417,572,6354,567
310M100US32940,32940,"Meridian, MS Micro Area",41182,1102,1597,306,1837,318,1848,321,4512,585,6597,625,5461,556,6096,616,3027,405,1205,292,1654,341,964,229,318,154,2933,423,3133,406
310M100US32980,32980,"Merrill, WI Micro Area",13297,320,972,136,783,130,1321,177,1396,223,1694,195,1610,176,1616,200,836,155,251,74,442,97,234,79,89,36,1160,175,893,153
310M100US33020,33020,"Mexico, MO Micro Area",9852,350,233,72,472,133,576,145,804,158,1588,195,1469,212,1507,192,654,142,255,87,359,97,302,138,75,49,751,151,807,184
310M100US33060,33060,"Miami, OK Micro Area",12678,291,564,85,350,75,583,85,1095,134,1509,149,1697,158,1997,158,1168,111,563,104,561,102,229,49,95,34,1161,130,1106,133
310M100US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2404564,7725,71284,2824,58173,2335,67816,2229,180252,3535,203458,4086,374927,5260,282616,4956,361001,5024,169641,3539,212788,4475,87250,2226,35444,1571,152413,3537,147501,3035
310M100US33140,33140,"Michigan City-La Porte, IN Metro Area",45200,831,3171,307,2529,328,3373,368,4399,370,4884,446,5291,473,5078,412,3499,352,1700,253,1921,328,1035,189,589,164,4235,504,3496,343
310M100US33180,33180,"Middlesborough, KY Micro Area",8636,482,409,141,296,111,420,124,864,211,915,251,1214,246,1382,245,875,225,229,95,239,99,170,83,134,93,760,166,729,173
310M100US33220,33220,"Midland, MI Micro Area",35201,667,1128,214,752,130,1526,210,3034,350,3591,348,5608,410,7031,500,3058,294,1790,234,1907,235,962,163,498,133,2278,276,2038,289
310M100US33260,33260,"Midland, TX Metro Area",65884,1188,2400,417,1448,271,2727,399,4464,589,6942,636,10361,746,13529,834,7468,636,3264,425,4246,491,1724,319,567,188,2887,475,3857,445
310M100US33300,33300,"Milledgeville, GA Micro Area",18364,759,729,214,914,250,799,231,1093,213,2109,346,2890,363,2990,453,961,190,740,208,885,223,724,216,160,75,1710,435,1660,271
310M100US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",724288,3139,24942,1010,25357,984,36878,1214,63405,1623,77813,1908,112019,1900,95176,2249,71679,1939,33465,1252,35510,1483,18266,937,10044,752,66553,1913,53181,1435
310M100US33380,33380,"Minden, LA Micro Area",15348,619,1222,202,898,191,1082,190,1325,246,2192,297,2502,364,1670,246,922,180,360,122,544,138,176,75,96,51,1068,245,1291,248
310M100US33420,33420,"Mineral Wells, TX Micro Area",11407,418,572,153,576,178,760,187,1081,214,1188,206,1740,245,1837,261,1105,190,509,141,541,199,165,84,127,83,592,169,614,173
310M100US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1625481,4236,54449,1558,51393,1526,77093,1830,144331,1800,179767,3348,245787,3304,218854,2997,172221,2592,90265,1796,98507,1927,42200,1686,19985,1032,127015,2553,103614,2158
310M100US33500,33500,"Minot, ND Micro Area",36635,528,1433,229,845,211,1883,269,2348,309,4654,495,5436,463,7841,554,2854,310,1623,263,1530,260,608,144,410,136,2361,290,2809,316
310M100US33540,33540,"Missoula, MT Metro Area",52759,1117,1778,328,890,214,1861,342,2888,477,4192,464,6201,582,10025,697,5641,509,3999,448,3973,422,1827,366,935,315,4144,453,4405,507
310M100US33580,33580,"Mitchell, SD Micro Area",11329,338,250,85,198,72,802,188,733,181,1058,202,1488,246,2273,294,1399,260,632,216,360,116,177,120,123,70,1070,207,766,177
310M100US33620,33620,"Moberly, MO Micro Area",9443,389,452,104,266,77,569,163,924,155,1313,157,1561,215,1587,216,592,158,253,104,277,83,211,79,107,57,597,158,734,173
310M100US33660,33660,"Mobile, AL Metro Area",165065,1587,10705,776,7683,699,10584,856,17502,974,21362,1187,24483,1082,21525,1065,12364,776,5630,480,7985,633,3635,423,1662,297,9090,659,10855,711
310M100US33700,33700,"Modesto, CA Metro Area",189351,1787,17518,966,11360,846,9179,710,16965,1061,15650,925,23591,1048,23363,1189,16264,905,7255,699,9741,756,5300,546,2822,376,15448,1018,14895,948
310M100US33740,33740,"Monroe, LA Metro Area",72682,1363,3322,473,2249,379,2469,349,5942,520,7296,585,14762,957,11446,709,8348,717,2711,341,3685,437,1721,308,576,160,3904,464,4251,512
310M100US33780,33780,"Monroe, MI Metro Area",64153,1031,3172,351,3196,344,3741,341,6091,536,6872,539,7906,469,7422,509,5965,486,2995,379,3053,337,1363,239,1009,207,5814,438,5554,449
310M100US33820,33820,"Monroe, WI Micro Area",18202,322,1400,150,898,143,1083,128,1977,214,2163,199,2932,228,2299,194,1257,167,510,107,491,91,357,97,178,76,1383,173,1274,214
310M100US33860,33860,"Montgomery, AL Metro Area",157723,2042,7163,753,5362,590,8186,707,14988,889,21108,939,29724,1245,21349,1160,11672,770,5487,533,6157,637,3169,440,1413,296,10386,841,11559,891
310M100US33940,33940,"Montrose, CO Micro Area",16590,550,838,194,494,176,891,231,1329,271,2143,351,2474,331,3147,375,1764,298,511,153,615,172,260,120,238,107,833,189,1053,222
310M100US33980,33980,"Morehead City, NC Micro Area",29072,643,835,177,906,194,1422,282,2822,390,3349,482,4747,473,4048,448,2916,372,1569,258,1839,260,993,202,360,145,1690,305,1576,294
310M100US34020,34020,"Morgan City, LA Micro Area",21056,657,1719,308,1101,216,1360,250,1953,339,2674,292,3047,353,3460,368,1218,237,573,138,627,181,335,115,82,42,1139,249,1768,258
310M100US34060,34060,"Morgantown, WV Metro Area",57020,1093,2105,333,2039,290,2811,314,4564,470,5323,486,7438,627,7072,540,6217,551,3124,315,3334,426,1422,261,853,220,5319,588,5399,553
310M100US34100,34100,"Morristown, TN Metro Area",53860,1161,2287,363,2332,417,3077,368,4815,473,5490,584,8349,773,7255,575,4809,443,1940,300,2045,315,1019,228,962,274,3987,419,5493,477
310M100US34140,34140,"Moscow, ID Micro Area",17158,586,727,147,314,91,822,202,920,225,1543,304,2149,289,3159,392,1992,349,753,193,1038,273,504,189,417,193,1568,246,1252,297
310M100US34180,34180,"Moses Lake, WA Micro Area",33892,949,1693,271,2286,416,2799,447,3499,398,4324,460,4583,566,4755,490,2882,395,895,184,1001,168,796,203,354,137,2079,362,1946,297
310M100US34220,34220,"Moultrie, GA Micro Area",17841,683,585,177,848,248,884,233,1488,311,2010,297,3801,420,2615,352,1379,258,885,245,605,167,324,139,81,68,1207,227,1129,290
310M100US34260,34260,"Mountain Home, AR Micro Area",13920,577,458,145,471,191,665,165,973,214,1533,277,1845,324,2629,345,1026,247,576,165,963,228,442,140,143,75,1120,189,1076,249
310M100US34300,34300,"Mountain Home, ID Micro Area",11581,480,394,133,510,181,814,202,1629,298,1642,266,1904,317,1169,265,855,178,238,77,321,120,362,143,107,71,647,175,989,235
310M100US34340,34340,"Mount Airy, NC Micro Area",30107,835,1482,299,1129,263,1514,260,2453,349,3154,441,4837,493,5173,517,2983,334,1063,217,1314,270,540,121,317,115,1872,338,2276,324
310M100US34380,34380,"Mount Pleasant, MI Micro Area",29367,739,1122,243,677,117,1058,168,1559,196,2173,299,3129,270,4696,352,2118,232,1592,308,1855,247,1161,197,554,112,4230,563,3443,392
310M100US34420,34420,"Mount Pleasant, TX Micro Area",12718,458,658,177,653,150,656,176,1167,212,1584,247,1830,234,2057,251,772,170,320,101,413,115,228,108,188,88,1007,206,1185,215
310M100US34460,34460,"Mount Sterling, KY Micro Area",15692,634,1067,240,744,184,1147,235,1809,323,1850,289,2101,315,2034,275,1176,267,424,137,547,143,340,107,215,121,856,196,1382,275
310M100US34500,34500,"Mount Vernon, IL Micro Area",19014,521,634,122,664,118,1070,178,1582,180,1960,236,1934,203,3118,272,1798,234,762,162,816,161,494,131,95,54,2117,231,1970,300
310M100US34540,34540,"Mount Vernon, OH Micro Area",25484,649,1676,272,947,191,1368,212,2521,306,3085,325,3415,441,3181,370,2164,270,1190,211,1089,217,539,153,364,112,2097,314,1848,292
310M100US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",48280,891,3082,382,2219,332,2801,345,3999,402,4114,367,7261,707,6348,478,4568,461,2379,318,2906,313,1431,262,787,185,3511,394,2874,370
